trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
Raoul Cauvin,http://twitter.com/search?q=%22Raoul+Cauvin%22,%22Raoul+Cauvin%22,,2021-08-21 12:15:49.387583,France
Alisson,http://twitter.com/search?q=Alisson,Alisson,,2021-08-21 12:15:49.387583,France
Marco,http://twitter.com/search?q=Marco,Marco,83408.0,2021-08-21 12:15:49.387583,France
Robertson,http://twitter.com/search?q=Robertson,Robertson,,2021-08-21 12:15:49.387583,France
#eineUnion,http://twitter.com/search?q=%23eineUnion,%23eineUnion,,2021-08-21 12:15:49.387583,Germany
#ImpftEuchInsKnie,http://twitter.com/search?q=%23ImpftEuchInsKnie,%23ImpftEuchInsKnie,20229.0,2021-08-21 12:15:49.387583,Germany
#SSVS04,http://twitter.com/search?q=%23SSVS04,%23SSVS04,,2021-08-21 12:15:49.387583,Germany
#KSCSVW,http://twitter.com/search?q=%23KSCSVW,%23KSCSVW,,2021-08-21 12:15:49.387583,Germany
#Edeka,http://twitter.com/search?q=%23Edeka,%23Edeka,,2021-08-21 12:15:49.387583,Germany
Flick,http://twitter.com/search?q=Flick,Flick,,2021-08-21 12:15:49.387583,Germany
Burnley,http://twitter.com/search?q=Burnley,Burnley,33116.0,2021-08-21 12:15:49.387583,Germany
Bobby,http://twitter.com/search?q=Bobby,Bobby,595944.0,2021-08-21 12:15:49.387583,Germany
Start ins Wochenende,http://twitter.com/search?q=%22Start+ins+Wochenende%22,%22Start+ins+Wochenende%22,,2021-08-21 12:15:49.387583,Germany
Schalke,http://twitter.com/search?q=Schalke,Schalke,,2021-08-21 12:15:49.387583,Germany
Regensburg,http://twitter.com/search?q=Regensburg,Regensburg,,2021-08-21 12:15:49.387583,Germany
Fährmann,http://twitter.com/search?q=F%C3%A4hrmann,F%C3%A4hrmann,,2021-08-21 12:15:49.387583,Germany
schönen samstag,http://twitter.com/search?q=%22sch%C3%B6nen+samstag%22,%22sch%C3%B6nen+samstag%22,,2021-08-21 12:15:49.387583,Germany
Grammozis,http://twitter.com/search?q=Grammozis,Grammozis,,2021-08-21 12:15:49.387583,Germany
Landshut,http://twitter.com/search?q=Landshut,Landshut,,2021-08-21 12:15:49.387583,Germany
schönen freitag,http://twitter.com/search?q=%22sch%C3%B6nen+freitag%22,%22sch%C3%B6nen+freitag%22,,2021-08-21 12:15:49.387583,Germany
PERRIE,http://twitter.com/search?q=PERRIE,PERRIE,,2021-08-21 12:15:49.387583,Germany
Füllkrug,http://twitter.com/search?q=F%C3%BCllkrug,F%C3%BCllkrug,,2021-08-21 12:15:49.387583,Germany
maß und mitte,http://twitter.com/search?q=%22ma%C3%9F+und+mitte%22,%22ma%C3%9F+und+mitte%22,,2021-08-21 12:15:49.387583,Germany
Kabinettstisch,http://twitter.com/search?q=Kabinettstisch,Kabinettstisch,,2021-08-21 12:15:49.387583,Germany
Liverpool,http://twitter.com/search?q=Liverpool,Liverpool,65257.0,2021-08-21 12:15:49.387583,Germany
Masterarbeit,http://twitter.com/search?q=Masterarbeit,Masterarbeit,,2021-08-21 12:15:49.387583,Germany
Rio Reiser,http://twitter.com/search?q=%22Rio+Reiser%22,%22Rio+Reiser%22,,2021-08-21 12:15:49.387583,Germany
Volksentscheid,http://twitter.com/search?q=Volksentscheid,Volksentscheid,,2021-08-21 12:15:49.387583,Germany
Gitta,http://twitter.com/search?q=Gitta,Gitta,,2021-08-21 12:15:49.387583,Germany
Flaschen,http://twitter.com/search?q=Flaschen,Flaschen,,2021-08-21 12:15:49.387583,Germany
Bock auf Opposition,http://twitter.com/search?q=%22Bock+auf+Opposition%22,%22Bock+auf+Opposition%22,,2021-08-21 12:15:49.387583,Germany
Schlagzeug,http://twitter.com/search?q=Schlagzeug,Schlagzeug,,2021-08-21 12:15:49.387583,Germany
Regieren,http://twitter.com/search?q=Regieren,Regieren,,2021-08-21 12:15:49.387583,Germany
Garantie,http://twitter.com/search?q=Garantie,Garantie,,2021-08-21 12:15:49.387583,Germany
Tesla Bot,http://twitter.com/search?q=%22Tesla+Bot%22,%22Tesla+Bot%22,31484.0,2021-08-21 12:15:49.387583,Germany
Payton,http://twitter.com/search?q=Payton,Payton,,2021-08-21 12:15:49.387583,Germany
Netto,http://twitter.com/search?q=Netto,Netto,50580.0,2021-08-21 12:15:49.387583,Germany
Elfmeter,http://twitter.com/search?q=Elfmeter,Elfmeter,,2021-08-21 12:15:49.387583,Germany
Maaßen,http://twitter.com/search?q=Maa%C3%9Fen,Maa%C3%9Fen,,2021-08-21 12:15:49.387583,Germany
Scaramouche,http://twitter.com/search?q=Scaramouche,Scaramouche,214403.0,2021-08-21 12:15:49.387583,Germany
Tempolimit,http://twitter.com/search?q=Tempolimit,Tempolimit,,2021-08-21 12:15:49.387583,Germany
Elfer,http://twitter.com/search?q=Elfer,Elfer,,2021-08-21 12:15:49.387583,Germany
smoothies,http://twitter.com/search?q=smoothies,smoothies,,2021-08-21 12:15:49.387583,Germany
Samstags,http://twitter.com/search?q=Samstags,Samstags,,2021-08-21 12:15:49.387583,Germany
Rapp,http://twitter.com/search?q=Rapp,Rapp,,2021-08-21 12:15:49.387583,Germany
Plagiate,http://twitter.com/search?q=Plagiate,Plagiate,,2021-08-21 12:15:49.387583,Germany
Sasa,http://twitter.com/search?q=Sasa,Sasa,30587.0,2021-08-21 12:15:49.387583,Germany
Gegentor,http://twitter.com/search?q=Gegentor,Gegentor,,2021-08-21 12:15:49.387583,Germany
Hasan,http://twitter.com/search?q=Hasan,Hasan,59499.0,2021-08-21 12:15:49.387583,Germany
aufstellung,http://twitter.com/search?q=aufstellung,aufstellung,,2021-08-21 12:15:49.387583,Germany
Abtreibung,http://twitter.com/search?q=Abtreibung,Abtreibung,,2021-08-21 12:15:49.387583,Germany
Skyrim,http://twitter.com/search?q=Skyrim,Skyrim,37152.0,2021-08-21 12:15:49.387583,Germany
Putin,http://twitter.com/search?q=Putin,Putin,60102.0,2021-08-21 12:15:49.387583,Germany
Schönes WE,http://twitter.com/search?q=%22Sch%C3%B6nes+WE%22,%22Sch%C3%B6nes+WE%22,,2021-08-21 12:15:49.387583,Germany
#SidNaazRocksDD3,http://twitter.com/search?q=%23SidNaazRocksDD3,%23SidNaazRocksDD3,79851.0,2021-08-21 12:15:49.387583,India
#81921CB23227,http://twitter.com/search?q=%2381921CB23227,%2381921CB23227,49229.0,2021-08-21 12:15:49.387583,India
#ProTalibanisOfIndia,http://twitter.com/search?q=%23ProTalibanisOfIndia,%23ProTalibanisOfIndia,14433.0,2021-08-21 12:15:49.387583,India
#GodFather,http://twitter.com/search?q=%23GodFather,%23GodFather,12267.0,2021-08-21 12:15:49.387583,India
#TumAaogey,http://twitter.com/search?q=%23TumAaogey,%23TumAaogey,,2021-08-21 12:15:49.387583,India
Happy Onam,http://twitter.com/search?q=%22Happy+Onam%22,%22Happy+Onam%22,135626.0,2021-08-21 12:15:49.387583,India
RECORD SETTER JUNGKOOK,http://twitter.com/search?q=%22RECORD+SETTER+JUNGKOOK%22,%22RECORD+SETTER+JUNGKOOK%22,58982.0,2021-08-21 12:15:49.387583,India
Tim David,http://twitter.com/search?q=%22Tim+David%22,%22Tim+David%22,,2021-08-21 12:15:49.387583,India
Jota,http://twitter.com/search?q=Jota,Jota,21715.0,2021-08-21 12:15:49.387583,India
Burnley,http://twitter.com/search?q=Burnley,Burnley,33116.0,2021-08-21 12:15:49.387583,India
Hasaranga,http://twitter.com/search?q=Hasaranga,Hasaranga,,2021-08-21 12:15:49.387583,India
Elliot,http://twitter.com/search?q=Elliot,Elliot,11928.0,2021-08-21 12:15:49.387583,India
Tsimikas,http://twitter.com/search?q=Tsimikas,Tsimikas,,2021-08-21 12:15:49.387583,India
SUBHANALLAH TEASER OUT,http://twitter.com/search?q=%22SUBHANALLAH+TEASER+OUT%22,%22SUBHANALLAH+TEASER+OUT%22,,2021-08-21 12:15:49.387583,India
Anfield,http://twitter.com/search?q=Anfield,Anfield,32233.0,2021-08-21 12:15:49.387583,India
PRATIK RULING BBOTT,http://twitter.com/search?q=%22PRATIK+RULING+BBOTT%22,%22PRATIK+RULING+BBOTT%22,145508.0,2021-08-21 12:15:49.387583,India
Chameera,http://twitter.com/search?q=Chameera,Chameera,,2021-08-21 12:15:49.387583,India
Mike Hesson,http://twitter.com/search?q=%22Mike+Hesson%22,%22Mike+Hesson%22,,2021-08-21 12:15:49.387583,India
Simon Katich,http://twitter.com/search?q=%22Simon+Katich%22,%22Simon+Katich%22,,2021-08-21 12:15:49.387583,India
Adam Zampa,http://twitter.com/search?q=%22Adam+Zampa%22,%22Adam+Zampa%22,,2021-08-21 12:15:49.387583,India
150 Indians,http://twitter.com/search?q=%22150+Indians%22,%22150+Indians%22,,2021-08-21 12:15:49.387583,India
Rakhi,http://twitter.com/search?q=Rakhi,Rakhi,14629.0,2021-08-21 12:15:49.387583,India
Trent,http://twitter.com/search?q=Trent,Trent,10936.0,2021-08-21 12:15:49.387583,India
Kane Richardson,http://twitter.com/search?q=%22Kane+Richardson%22,%22Kane+Richardson%22,,2021-08-21 12:15:49.387583,India
Assam Police,http://twitter.com/search?q=%22Assam+Police%22,%22Assam+Police%22,,2021-08-21 12:15:49.387583,India
Lucifer,http://twitter.com/search?q=Lucifer,Lucifer,23633.0,2021-08-21 12:15:49.387583,India
Steve Smith,http://twitter.com/search?q=%22Steve+Smith%22,%22Steve+Smith%22,,2021-08-21 12:15:49.387583,India
we love team aladdin,http://twitter.com/search?q=%22we+love+team+aladdin%22,%22we+love+team+aladdin%22,12209.0,2021-08-21 12:15:49.387583,India
All Indians,http://twitter.com/search?q=%22All+Indians%22,%22All+Indians%22,,2021-08-21 12:15:49.387583,India
CISF,http://twitter.com/search?q=CISF,CISF,,2021-08-21 12:15:49.387583,India
King Mahabali,http://twitter.com/search?q=%22King+Mahabali%22,%22King+Mahabali%22,,2021-08-21 12:15:49.387583,India
Bepanah Ishq With Surbhi,http://twitter.com/search?q=%22Bepanah+Ishq+With+Surbhi%22,%22Bepanah+Ishq+With+Surbhi%22,13781.0,2021-08-21 12:15:49.387583,India
Munawwar Rana,http://twitter.com/search?q=%22Munawwar+Rana%22,%22Munawwar+Rana%22,,2021-08-21 12:15:49.387583,India
soobin,http://twitter.com/search?q=soobin,soobin,278824.0,2021-08-21 12:15:49.387583,India
#BiharTeachersAppointment,http://twitter.com/search?q=%23BiharTeachersAppointment,%23BiharTeachersAppointment,196178.0,2021-08-21 12:15:49.387583,India
#LIVBUR,http://twitter.com/search?q=%23LIVBUR,%23LIVBUR,22471.0,2021-08-21 12:15:49.387583,India
#Jungkook500MOnSpotify,http://twitter.com/search?q=%23Jungkook500MOnSpotify,%23Jungkook500MOnSpotify,60533.0,2021-08-21 12:15:49.387583,India
#정국스포티파이5억스밍,http://twitter.com/search?q=%23%EC%A0%95%EA%B5%AD%EC%8A%A4%ED%8F%AC%ED%8B%B0%ED%8C%8C%EC%9D%B45%EC%96%B5%EC%8A%A4%EB%B0%8D,%23%EC%A0%95%EA%B5%AD%EC%8A%A4%ED%8F%AC%ED%8B%B0%ED%8C%8C%EC%9D%B45%EC%96%B5%EC%8A%A4%EB%B0%8D,59810.0,2021-08-21 12:15:49.387583,India
#Chiru153,http://twitter.com/search?q=%23Chiru153,%23Chiru153,22807.0,2021-08-21 12:15:49.387583,India
#TalibanTerror,http://twitter.com/search?q=%23TalibanTerror,%23TalibanTerror,14505.0,2021-08-21 12:15:49.387583,India
#उदितवा_नंगा_है,http://twitter.com/search?q=%23%E0%A4%89%E0%A4%A6%E0%A4%BF%E0%A4%A4%E0%A4%B5%E0%A4%BE_%E0%A4%A8%E0%A4%82%E0%A4%97%E0%A4%BE_%E0%A4%B9%E0%A5%88,%23%E0%A4%89%E0%A4%A6%E0%A4%BF%E0%A4%A4%E0%A4%B5%E0%A4%BE_%E0%A4%A8%E0%A4%82%E0%A4%97%E0%A4%BE_%E0%A4%B9%E0%A5%88,,2021-08-21 12:15:49.387583,India
#भारत_के_तालिबानी_समर्थक,http://twitter.com/search?q=%23%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4_%E0%A4%95%E0%A5%87_%E0%A4%A4%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%AC%E0%A4%BE%E0%A4%A8%E0%A5%80_%E0%A4%B8%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A4%95,%23%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4_%E0%A4%95%E0%A5%87_%E0%A4%A4%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%AC%E0%A4%BE%E0%A4%A8%E0%A5%80_%E0%A4%B8%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A4%95,,2021-08-21 12:15:49.387583,India
#BellBottomAtPVR,http://twitter.com/search?q=%23BellBottomAtPVR,%23BellBottomAtPVR,,2021-08-21 12:15:49.387583,India
#ModiHaiToFailureHai,http://twitter.com/search?q=%23ModiHaiToFailureHai,%23ModiHaiToFailureHai,12443.0,2021-08-21 12:15:49.387583,India
#BtsPavedTheWay,http://twitter.com/search?q=%23BtsPavedTheWay,%23BtsPavedTheWay,63642.0,2021-08-21 12:15:49.387583,India
#IPL2021,http://twitter.com/search?q=%23IPL2021,%23IPL2021,16350.0,2021-08-21 12:15:49.387583,India
#HBDMegastarChiranjeevi,http://twitter.com/search?q=%23HBDMegastarChiranjeevi,%23HBDMegastarChiranjeevi,18533.0,2021-08-21 12:15:49.387583,India
#PradeepGuha,http://twitter.com/search?q=%23PradeepGuha,%23PradeepGuha,,2021-08-21 12:15:49.387583,India
#BtsDiamond,http://twitter.com/search?q=%23BtsDiamond,%23BtsDiamond,63149.0,2021-08-21 12:15:49.387583,India
#BtsDynamite,http://twitter.com/search?q=%23BtsDynamite,%23BtsDynamite,63310.0,2021-08-21 12:15:49.387583,India
#iononmivaccino,http://twitter.com/search?q=%23iononmivaccino,%23iononmivaccino,,2021-08-21 12:15:49.387583,Italy
#21agosto,http://twitter.com/search?q=%2321agosto,%2321agosto,,2021-08-21 12:15:49.387583,Italy
#ArtistoftheSummer,http://twitter.com/search?q=%23ArtistoftheSummer,%23ArtistoftheSummer,1291388.0,2021-08-21 12:15:49.387583,Italy
PERRIE,http://twitter.com/search?q=PERRIE,PERRIE,,2021-08-21 12:15:49.387583,Italy
Louis Tomlinson,http://twitter.com/search?q=%22Louis+Tomlinson%22,%22Louis+Tomlinson%22,592018.0,2021-08-21 12:15:49.387583,Italy
#81921CB23227,http://twitter.com/search?q=%2381921CB23227,%2381921CB23227,49229.0,2021-08-21 12:15:49.387583,Italy
#Allegri,http://twitter.com/search?q=%23Allegri,%23Allegri,,2021-08-21 12:15:49.387583,Italy
Conte,http://twitter.com/search?q=Conte,Conte,29330.0,2021-08-21 12:15:49.387583,Italy
Oriali,http://twitter.com/search?q=Oriali,Oriali,,2021-08-21 12:15:49.387583,Italy
Zanetti,http://twitter.com/search?q=Zanetti,Zanetti,,2021-08-21 12:15:49.387583,Italy
Thuram,http://twitter.com/search?q=Thuram,Thuram,,2021-08-21 12:15:49.387583,Italy
Pellegri,http://twitter.com/search?q=Pellegri,Pellegri,,2021-08-21 12:15:49.387583,Italy
Piccinini,http://twitter.com/search?q=Piccinini,Piccinini,,2021-08-21 12:15:49.387583,Italy
Benvenuto Ale,http://twitter.com/search?q=%22Benvenuto+Ale%22,%22Benvenuto+Ale%22,,2021-08-21 12:15:49.387583,Italy
Vermont,http://twitter.com/search?q=Vermont,Vermont,,2021-08-21 12:15:49.387583,Italy
Borghi,http://twitter.com/search?q=Borghi,Borghi,12112.0,2021-08-21 12:15:49.387583,Italy
Meluzzi,http://twitter.com/search?q=Meluzzi,Meluzzi,,2021-08-21 12:15:49.387583,Italy
Calenda,http://twitter.com/search?q=Calenda,Calenda,,2021-08-21 12:15:49.387583,Italy
D'Annunzio,http://twitter.com/search?q=D%27Annunzio,D%27Annunzio,,2021-08-21 12:15:49.387583,Italy
Amazon,http://twitter.com/search?q=Amazon,Amazon,754699.0,2021-08-21 12:15:49.387583,Italy
DAZN,http://twitter.com/search?q=DAZN,DAZN,24411.0,2021-08-21 12:15:49.387583,Italy
La Grecia,http://twitter.com/search?q=%22La+Grecia%22,%22La+Grecia%22,,2021-08-21 12:15:49.387583,Italy
Bobby,http://twitter.com/search?q=Bobby,Bobby,595944.0,2021-08-21 12:15:49.387583,Italy
francesca marcon,http://twitter.com/search?q=%22francesca+marcon%22,%22francesca+marcon%22,,2021-08-21 12:15:49.387583,Italy
Nassiriya,http://twitter.com/search?q=Nassiriya,Nassiriya,,2021-08-21 12:15:49.387583,Italy
Kylie,http://twitter.com/search?q=Kylie,Kylie,106328.0,2021-08-21 12:15:49.387583,Italy
Ben Barnes,http://twitter.com/search?q=%22Ben+Barnes%22,%22Ben+Barnes%22,13581.0,2021-08-21 12:15:49.387583,Italy
Lorde,http://twitter.com/search?q=Lorde,Lorde,109843.0,2021-08-21 12:15:49.387583,Italy
liam <3,http://twitter.com/search?q=%22liam+%3C3%22,%22liam+%3C3%22,,2021-08-21 12:15:49.387583,Italy
Layla Pavone,http://twitter.com/search?q=%22Layla+Pavone%22,%22Layla+Pavone%22,,2021-08-21 12:15:49.387583,Italy
Atalanta,http://twitter.com/search?q=Atalanta,Atalanta,,2021-08-21 12:15:49.387583,Italy
Pecoraro Scanio,http://twitter.com/search?q=%22Pecoraro+Scanio%22,%22Pecoraro+Scanio%22,,2021-08-21 12:15:49.387583,Italy
Lete,http://twitter.com/search?q=Lete,Lete,,2021-08-21 12:15:49.387583,Italy
Scaramouche,http://twitter.com/search?q=Scaramouche,Scaramouche,214403.0,2021-08-21 12:15:49.387583,Italy
Alabama,http://twitter.com/search?q=Alabama,Alabama,60610.0,2021-08-21 12:15:49.387583,Italy
Navas,http://twitter.com/search?q=Navas,Navas,,2021-08-21 12:15:49.387583,Italy
Franco,http://twitter.com/search?q=Franco,Franco,26532.0,2021-08-21 12:15:49.387583,Italy
Solar Power,http://twitter.com/search?q=%22Solar+Power%22,%22Solar+Power%22,44528.0,2021-08-21 12:15:49.387583,Italy
Putin,http://twitter.com/search?q=Putin,Putin,60102.0,2021-08-21 12:15:49.387583,Italy
Lele,http://twitter.com/search?q=Lele,Lele,16642.0,2021-08-21 12:15:49.387583,Italy
Aspettano,http://twitter.com/search?q=Aspettano,Aspettano,,2021-08-21 12:15:49.387583,Italy
Moratti,http://twitter.com/search?q=Moratti,Moratti,,2021-08-21 12:15:49.387583,Italy
Merkel,http://twitter.com/search?q=Merkel,Merkel,45116.0,2021-08-21 12:15:49.387583,Italy
il maestro e margherita,http://twitter.com/search?q=%22il+maestro+e+margherita%22,%22il+maestro+e+margherita%22,,2021-08-21 12:15:49.387583,Italy
Groenlandia,http://twitter.com/search?q=Groenlandia,Groenlandia,,2021-08-21 12:15:49.387583,Italy
Telese,http://twitter.com/search?q=Telese,Telese,,2021-08-21 12:15:49.387583,Italy
Ndombele,http://twitter.com/search?q=Ndombele,Ndombele,17783.0,2021-08-21 12:15:49.387583,Italy
Bologna,http://twitter.com/search?q=Bologna,Bologna,,2021-08-21 12:15:49.387583,Italy
Napoli,http://twitter.com/search?q=Napoli,Napoli,,2021-08-21 12:15:49.387583,Italy
spud,http://twitter.com/search?q=spud,spud,,2021-08-21 12:15:49.387583,Italy
#китаефдселкадэй,http://twitter.com/search?q=%23%D0%BA%D0%B8%D1%82%D0%B0%D0%B5%D1%84%D0%B4%D1%81%D0%B5%D0%BB%D0%BA%D0%B0%D0%B4%D1%8D%D0%B9,%23%D0%BA%D0%B8%D1%82%D0%B0%D0%B5%D1%84%D0%B4%D1%81%D0%B5%D0%BB%D0%BA%D0%B0%D0%B4%D1%8D%D0%B9,,2021-08-21 12:15:49.387583,Ukraine
#1YearWithDynamite,http://twitter.com/search?q=%231YearWithDynamite,%231YearWithDynamite,304398.0,2021-08-21 12:15:49.387583,Ukraine
#tradenudesِ,http://twitter.com/search?q=%23tradenudes%D9%90,%23tradenudes%D9%90,,2021-08-21 12:15:49.387583,Ukraine
#hornyِ,http://twitter.com/search?q=%23horny%D9%90,%23horny%D9%90,25151.0,2021-08-21 12:15:49.387583,Ukraine
#cumtributeِ,http://twitter.com/search?q=%23cumtribute%D9%90,%23cumtribute%D9%90,,2021-08-21 12:15:49.387583,Ukraine
Меркель,http://twitter.com/search?q=%D0%9C%D0%B5%D1%80%D0%BA%D0%B5%D0%BB%D1%8C,%D0%9C%D0%B5%D1%80%D0%BA%D0%B5%D0%BB%D1%8C,11344.0,2021-08-21 12:15:49.387583,Ukraine
лексус,http://twitter.com/search?q=%D0%BB%D0%B5%D0%BA%D1%81%D1%83%D1%81,%D0%BB%D0%B5%D0%BA%D1%81%D1%83%D1%81,,2021-08-21 12:15:49.387583,Ukraine
снбо,http://twitter.com/search?q=%D1%81%D0%BD%D0%B1%D0%BE,%D1%81%D0%BD%D0%B1%D0%BE,,2021-08-21 12:15:49.387583,Ukraine
Merkel,http://twitter.com/search?q=Merkel,Merkel,45116.0,2021-08-21 12:15:49.387583,Ukraine
Michael,http://twitter.com/search?q=Michael,Michael,151704.0,2021-08-21 12:15:49.387583,Ukraine
Крымской,http://twitter.com/search?q=%D0%9A%D1%80%D1%8B%D0%BC%D1%81%D0%BA%D0%BE%D0%B9,%D0%9A%D1%80%D1%8B%D0%BC%D1%81%D0%BA%D0%BE%D0%B9,,2021-08-21 12:15:49.387583,Ukraine
Баал,http://twitter.com/search?q=%D0%91%D0%B0%D0%B0%D0%BB,%D0%91%D0%B0%D0%B0%D0%BB,,2021-08-21 12:15:49.387583,Ukraine
смотри,http://twitter.com/search?q=%D1%81%D0%BC%D0%BE%D1%82%D1%80%D0%B8,%D1%81%D0%BC%D0%BE%D1%82%D1%80%D0%B8,,2021-08-21 12:15:49.387583,Ukraine
одессу,http://twitter.com/search?q=%D0%BE%D0%B4%D0%B5%D1%81%D1%81%D1%83,%D0%BE%D0%B4%D0%B5%D1%81%D1%81%D1%83,,2021-08-21 12:15:49.387583,Ukraine
Навального,http://twitter.com/search?q=%D0%9D%D0%B0%D0%B2%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE,%D0%9D%D0%B0%D0%B2%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE,,2021-08-21 12:15:49.387583,Ukraine
нууу,http://twitter.com/search?q=%D0%BD%D1%83%D1%83%D1%83,%D0%BD%D1%83%D1%83%D1%83,,2021-08-21 12:15:49.387583,Ukraine
Венти,http://twitter.com/search?q=%D0%92%D0%B5%D0%BD%D1%82%D0%B8,%D0%92%D0%B5%D0%BD%D1%82%D0%B8,,2021-08-21 12:15:49.387583,Ukraine
ЩАС УМРУ,http://twitter.com/search?q=%22%D0%A9%D0%90%D0%A1+%D0%A3%D0%9C%D0%A0%D0%A3%22,%22%D0%A9%D0%90%D0%A1+%D0%A3%D0%9C%D0%A0%D0%A3%22,,2021-08-21 12:15:49.387583,Ukraine
крыма,http://twitter.com/search?q=%D0%BA%D1%80%D1%8B%D0%BC%D0%B0,%D0%BA%D1%80%D1%8B%D0%BC%D0%B0,,2021-08-21 12:15:49.387583,Ukraine
Украине,http://twitter.com/search?q=%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5,%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5,,2021-08-21 12:15:49.387583,Ukraine
Большое,http://twitter.com/search?q=%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5,%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5,,2021-08-21 12:15:49.387583,Ukraine
день независимости,http://twitter.com/search?q=%22%D0%B4%D0%B5%D0%BD%D1%8C+%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8%22,%22%D0%B4%D0%B5%D0%BD%D1%8C+%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8%22,,2021-08-21 12:15:49.387583,Ukraine
Independence Day,http://twitter.com/search?q=%22Independence+Day%22,%22Independence+Day%22,15783.0,2021-08-21 12:15:49.387583,Ukraine
Смерть,http://twitter.com/search?q=%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D1%8C,%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D1%8C,,2021-08-21 12:15:49.387583,Ukraine
